game_id,title,region,system,language,updated_from_redump
,PlayStation Underground Volume 2 Issue 1 (USA) (Disc 2),NTSC-U,PSX,E,1
,PlayStation Underground Volume 2 Issue 2 (USA) (Disc 1),NTSC-U,PSX,E,1
,PlayStation Underground Volume 2 Issue 2 (USA) (Disc 2),NTSC-U,PSX,E,1
,PlayStation Underground Volume 2.3 (USA) (Disc 1),NTSC-U,PSX,E,1
,PlayStation Underground Volume 2.3 (USA) (Disc 2),NTSC-U,PSX,E,1
,PlayStation Underground Volume 2 Issue 4 (USA) (Disc 1),NTSC-U,PSX,E,1
,PlayStation Underground Volume 2 Issue 4 (USA) (Disc 2),NTSC-U,PSX,E,1
,PlayStation Underground 3.1 (USA) (Disc 1),NTSC-U,PSX,E,1
,PlayStation Underground 3.1 (USA) (Disc 2),NTSC-U,PSX,E,1
,PlayStation Underground 3.2 (USA) (Disc 1),NTSC-U,PSX,E,1
,PlayStation Underground 3.2 (USA) (Disc 2),NTSC-U,PSX,E,1
,PlayStation Underground 3.3 (USA) (Disc 1),NTSC-U,PSX,E,1
,PlayStation Underground 3.3 (USA) (Disc 2),NTSC-U,PSX,E,1
,PlayStation Underground 3.4 (USA) (Disc 1),NTSC-U,PSX,E,1
,PlayStation Underground 3.4 (USA) (Disc 2),NTSC-U,PSX,E,1
,PlayStation Underground 4.1 (USA) (Disc 1),NTSC-U,PSX,E,1
,PlayStation Underground 4.1 (USA) (Disc 2),NTSC-U,PSX,E,1
,PlayStation Underground 4.2 (USA) (Disc 1),NTSC-U,PSX,E,1
,PlayStation Underground 4.2 (USA) (Disc 2),NTSC-U,PSX,E,1
,PlayStation Underground 4.3 (USA) (Disc 1),NTSC-U,PSX,E,1
,PlayStation Underground 4.3 (USA) (Disc 2),NTSC-U,PSX,E,1
,PlayStation Underground 4.4 (USA) (Disc 1),NTSC-U,PSX,E,1
,Jampack Vol. 1 (USA),NTSC-U,PSX,E,1
,Jampack Vol. 2 (USA),NTSC-U,PSX,E,1
,PlayStation Underground Jampack - Winter '98 (USA),NTSC-U,PSX,E,1
,PlayStation Underground Jampack - Winter '99 (USA),NTSC-U,PSX,E,1
,PlayStation Underground Jampack - Winter 2000 (USA),NTSC-U,PSX,E,1
,PlayStation Underground Jampack - Summer '99 (USA),NTSC-U,PSX,E,1
,PlayStation Underground Jampack - Fall 2001 (USA),NTSC-U,PSX,E,1
,PlayStation Underground Jampack - Summer 2K (USA),NTSC-U,PSX,E,1
,Crash Bash & Spyro - Year of the Dragon (USA),NTSC-U,PSX,E,1
,Mahou Shoujo Pretty Samy - Part 2 - In the Julyhelm (Japan) (Disc 2) (Episode 26),NTSC-J,PSX,Unknown,1
,Mahou Shoujo Pretty Samy - Part 2 - In the Julyhelm (Japan) (Disc 1) (Episode 25),NTSC-J,PSX,Unknown,1
,Capcom vs. SNK Pro (USA),NTSC-U,PSX,E,1
,"Soukou Kihei Votoms Gaiden - Ao no Kishi Berserga Monogatari (Japan, Asia)",PAL,PSX,Unknown,1
,Mobile Suit Gundam - Char's Counterattack (Asia),PAL,PSX,Unknown,1
,Maria 2 - Jutai Kokuchi no Nazo (Japan) (Disc 1),NTSC-J,PSX,Unknown,1
,Maria 2 - Jutai Kokuchi no Nazo (Japan) (Disc 2),NTSC-J,PSX,Unknown,1
,Maria 2 - Jutai Kokuchi no Nazo (Japan) (Disc 3),NTSC-J,PSX,Unknown,1
,NHL FaceOff 2001 (USA),NTSC-U,PSX,E,1
,Terry Pratchett's Discworld (USA),NTSC-U,PSX,E,1
,Mega Man Legends 2 (USA),NTSC-U,PSX,E,1
,GameShark CDX (USA) (Unl) (v3.4),NTSC-U,PSX,E,1
,PlayStation Demo Disc - Shock Your System! (USA) (SCUS-94482),NTSC-U,PSX,E,1
,Pandora Max Series Vol. 1 - Dragon Knights Glorious (Japan),NTSC-J,PSX,Unknown,1
,NHL FaceOff 2000 (USA),NTSC-U,PSX,E,1
,"A-Train - Trains, Power, Money (USA) (En,Ja,Fr,De)",NTSC-U,PSX,"E, J, F, G",1
,SuperLite 1500 Series - Angolmois 99 (Japan),NTSC-J,PSX,Unknown,1
,Sound Qube (Japan),NTSC-J,PSX,Unknown,1
,"Net Yaroze Boot Disc (USA, Europe)",PAL,PSX,Unknown,1
,SuperLite 1500 Series - Ano Ko Doko no Ko - Endless Season (Japan),NTSC-J,PSX,Unknown,1
,SuperLite 1500 Series - StarSweep (Japan),NTSC-J,PSX,Unknown,1
,Tomb Raider II - Starring Lara Croft (USA) (Rev 3),NTSC-U,PSX,E,1
,Advanced Dungeons & Dragons - Iron & Blood - Warriors of Ravenloft (USA),NTSC-U,PSX,E,1
,NCAA Football GameBreaker (USA),NTSC-U,PSX,E,1
,PlayStation Demo Disc Version 1.5 (USA),NTSC-U,PSX,E,1
,Pac-Man World 20th Anniversary (France),PAL,PSX,Unknown,1
,"Ms. Pac-Man Maze Madness (Europe) (En,Fr,De,Es,It)",PAL,PSX,"E, F, G, Es, I",1
,"Liberogrande International (Europe) (En,Fr,De,Es,It)",PAL,PSX,"E, F, G, Es, I",1
,Alundra 2 - Une Legende Est Nee (France),PAL,PSX,Unknown,1
,G. Darius (Europe),PAL,PSX,Unknown,1
,"Lagnacure (Japan, Asia)",PAL,PSX,Unknown,1
,Red Asphalt (USA),NTSC-U,PSX,E,1
,Honkakuha Yonin Uchi - Mahjong Club (Japan),NTSC-J,PSX,Unknown,1
,Honkakuha Yonin Uchi - Mahjong Club (Japan) (Honkakuha de 1300),NTSC-J,PSX,Unknown,1
,Tobal No. 1 (USA),NTSC-U,PSX,E,1
,Final Fantasy VII (USA) (Interactive Sampler CD),NTSC-U,PSX,E,1
,Space Shot (USA),NTSC-U,PSX,E,1
,PS-X-Change Version 2.0 (USA) (Unl),NTSC-U,PSX,E,1
,Mega Man X5 (Europe),PAL,PSX,Unknown,1
,Simple 1500 Series Vol. 85 - The Sengoku Bushou - Tenka Touitsu no Yabou (Japan),NTSC-J,PSX,Unknown,1
,Criticom (USA),NTSC-U,PSX,E,1
,Pac-Man World - 20th Anniversary (USA),NTSC-U,PSX,E,1
,PlayStation Demo Disc Version 1.3 (USA),NTSC-U,PSX,E,1
,Interactive CD Sampler Disk Volume 5 (USA) (Rev 1),NTSC-U,PSX,E,1
,Official U.S. PlayStation Magazine Demo Disc 43 (USA) (EDC),NTSC-U,PSX,E,1
,Dark Seed II (Japan),NTSC-J,PSX,Unknown,1
,NBA Shoot Out (USA),NTSC-U,PSX,E,1
,PlayStation Picks (USA) (SCUS-94952),NTSC-U,PSX,E,1
,Interactive CD Sampler Disc 6 (USA),NTSC-U,PSX,E,1
,Baphomets Fluch II - Die Spiegel der Finsternis (Germany),PAL,PSX,Unknown,1
,Interactive CD Sampler Pack Volume Three (Version 3.5) (USA) (SCUS-94177),NTSC-U,PSX,E,1
,SuperLite 1500 Series - Lode Runner - The Legend Returns (Japan),NTSC-J,PSX,Unknown,1
,OverBlood (USA),NTSC-U,PSX,E,1
,Best Buy Demo CD (USA),NTSC-U,PSX,E,1
,Eidos Demo CD (USA) (Rev 1),NTSC-U,PSX,E,1
,Sled Storm & Medal of Honor Demo CD (USA),NTSC-U,PSX,E,1
,Olympic Summer Games (USA),NTSC-U,PSX,E,1
,Tomb Raider II - Starring Lara Croft (USA) (Rev 2),NTSC-U,PSX,E,1
,"Legend of Heroes III, The - Shiroki Majo - Mou Hitotsu no Eiyuu-tachi no Monogatari (Japan)",NTSC-J,PSX,Unknown,1
,K-1 Ouja ni Narou! King of Kings (Japan),NTSC-J,PSX,Unknown,1
,Cyber Daisenryaku - Shutsugeki! Haruka-tai (Japan),NTSC-J,PSX,Unknown,1
,Yuugen Gaisha Chikyuu Boueitai (Japan),NTSC-J,PSX,Unknown,1
,Pandora Max Series Vol. 2 - Shisha no Yobu Yakata (Japan),NTSC-J,PSX,Unknown,1
,Thunderstrike 2 (USA),NTSC-U,PSX,E,1
,Virtuoso (Japan) (Beta) (1996-02-16),NTSC-J,PSX,Unknown,1
,Psalm 69 (Japan) (Beta) (1996-05-14),NTSC-J,PSX,Unknown,1
,Blue Breaker Burst - Hohoemi o Anata to (Japan),NTSC-J,PSX,Unknown,1
,SuperLite 1500 Series - Chitty Chitty Chicken (Japan),NTSC-J,PSX,Unknown,1
,SuperLite 1500 Series - Hooockey!! (Japan),NTSC-J,PSX,Unknown,1
,SuperLite 1500 Series - NumCro 4 (Japan),NTSC-J,PSX,Unknown,1
,Interactive CD Sampler Disc Vol. 10 (USA),NTSC-U,PSX,E,1
,Gundress Data-shuu (Japan),NTSC-J,PSX,Unknown,1
,Gundress (Japan),NTSC-J,PSX,Unknown,1
,Simple 1500 Series Vol. 71 - The Ren'ai Simulation 2 - Fureai (Japan),NTSC-J,PSX,Unknown,1
,Junjou de Karen - Meymay Kishidan - Spectral Force Seishoujo Gaiden (Japan),NTSC-J,PSX,Unknown,1
,Bottom of the 9th '99 (USA),NTSC-U,PSX,E,1
,Majokko Daisakusen - Little Witching Mischiefs (Japan),NTSC-J,PSX,Unknown,1
,Mega Man X4 (Europe),PAL,PSX,Unknown,1
,Kidou Senshi Gundam - Gihren no Yabou - Zeon no Keifu - Kimitsu Eizou Disc Tokubetsu-hen (Japan),NTSC-J,PSX,Unknown,1
,Bottom of the 9th (USA),NTSC-U,PSX,E,1
,NHL FaceOff 99 (USA),NTSC-U,PSX,E,1
,NBA Shoot Out '97 (USA),NTSC-U,PSX,E,1
,F1 2000 (Japan),NTSC-J,PSX,Unknown,1
,Submarine Hunter Shachi (Japan),NTSC-J,PSX,Unknown,1
,Toushinden Subaru (Japan),NTSC-J,PSX,Unknown,1
,SuperLite 3in1 Series - Quiz-shuu (Japan),NTSC-J,PSX,Unknown,1
,SuperLite 3in1 Series - NumCro-shuu (Japan),NTSC-J,PSX,Unknown,1
,Nice Price Series Vol. 04 - Billiard King (Japan),NTSC-J,PSX,Unknown,1
,Nice Price Series Vol. 06 - Quiz de Battle (Japan),NTSC-J,PSX,Unknown,1
,Toys R Us - Attack of the Killer Demos! (USA),NTSC-U,PSX,E,1
,"Chevaliers de Baphomet, Les (France)",PAL,PSX,Unknown,1
,"Amerzone, L' (France) (Disc 1)",PAL,PSX,Unknown,1
,"Amerzone, L' (France) (Disc 2)",PAL,PSX,Unknown,1
,Nickelodeon Rugrats - Studio Tour (Europe),PAL,PSX,Unknown,1
,OverBlood (France),PAL,PSX,Unknown,1
,PlayStation Underground Jampack (USA),NTSC-U,PSX,E,1
,Toys R Us - Interactive CD Sampler Disc (USA),NTSC-U,PSX,E,1
,Squaresoft on PlayStation Collector's CD (USA),NTSC-U,PSX,E,1
,Simple 1500 Series Vol. 93 - The Puzzle Bobble - Puzzle Bobble 4 (Japan),NTSC-J,PSX,Unknown,1
,Simple 1500 Series Vol. 99 - The Kendou - Ken no Hanamichi (Japan),NTSC-J,PSX,Unknown,1
,Shichida-shiki Unou de Asobenture Vol. 6 - Katachi 123 - 4-6-sai Muke (Japan),NTSC-J,PSX,Unknown,1
,Risk - The Game of Global Domination (USA),NTSC-U,PSX,E,1
,Euro Demo 11-98 (Germany),PAL,PSX,Unknown,1
,Carnage Heart (USA),NTSC-U,PSX,E,1
,Carnage Heart (USA) (Mission Briefing),NTSC-U,PSX,E,1
,S.C.A.R.S. (USA),NTSC-U,PSX,E,1
,PGA Tour 96 (USA),NTSC-U,PSX,E,1
,Shichida-shiki Unou de Asobenture Vol. 5 - Kotoba ABC - 4-6-sai Muke (Japan),NTSC-J,PSX,Unknown,1
,G. Darius (USA),NTSC-U,PSX,E,1
,Thrasher - Skate and Destroy (USA),NTSC-U,PSX,E,1
,E.T. the Extra-Terrestrial - Interplanetary Mission (USA),NTSC-U,PSX,E,1
,"Demo Disc (Europe) (En,Fr,De,Es,It)",PAL,PSX,"E, F, G, Es, I",1
,Bottom of the 9th '97 (USA),NTSC-U,PSX,E,1
,Play-Pre Vol. 7 (Japan),NTSC-J,PSX,Unknown,1
,T kara Hajimaru Monogatari (Japan),NTSC-J,PSX,Unknown,1
,"Wacky Races (Europe) (En,Fr,De,Es,It,Nl)",PAL,PSX,"E, F, G, Es, I, Nl",1
,"Samurai Spirits - Kenkaku Shinan Pack (Japan, Asia)",PAL,PSX,Unknown,1
,PlayStation Comic - Space Adventure Cobra - The Psychogun Vol. 1 (Japan),NTSC-J,PSX,Unknown,1
,PlayStation Comic - Space Adventure Cobra - The Psychogun Vol. 2 (Japan),NTSC-J,PSX,Unknown,1
,PlayStation Comic - Space Adventure Cobra - Galaxy Nights (Japan),NTSC-J,PSX,Unknown,1
,Nickelodeon Rugrats - Totally Angelica (USA),NTSC-U,PSX,E,1
,R (Japan) (Disc 1) (Shokai Genteiban),NTSC-J,PSX,Unknown,1
,R (Japan) (Disc 2) (Photo Album) (Shokai Genteiban),NTSC-J,PSX,Unknown,1
,SuperLite 1500 Series - Emmyrea (Japan),NTSC-J,PSX,Unknown,1
,SuperLite 1500 Series - Wizard's Harmony R (Japan),NTSC-J,PSX,Unknown,1
,PGA Tour 98 (Europe),PAL,PSX,Unknown,1
,SuperLite 1500 Series - Monster Complete World (Japan),NTSC-J,PSX,Unknown,1
,SuperLite 1500 Series - F1 Grand Prix 1996 - Team Un'ei Simulation (Japan),NTSC-J,PSX,Unknown,1
,Baphomets Fluch (Germany),PAL,PSX,Unknown,1
,"Ian Livingstone's Deathtrap Dungeon (Europe) (En,Fr,De,Es,It)",PAL,PSX,"E, F, G, Es, I",1
,"Grab des Pharao, Das (Germany)",PAL,PSX,Unknown,1
,Lethal Enforcers (Europe),PAL,PSX,Unknown,1
,Midnight Run - Road Fighter 2 (Europe),PAL,PSX,Unknown,1
,"Kaze no Notam - Notam of Wind (Japan, Asia)",PAL,PSX,Unknown,1
,Depth (Japan),NTSC-J,PSX,Unknown,1
,Hyper Value 2800 - Hyper Pachinko (Japan),NTSC-J,PSX,Unknown,1
,Hyper Value 2800 - Mahjong (Japan),NTSC-J,PSX,Unknown,1
,Asuncia - Majou no Jubaku (Japan),NTSC-J,PSX,Unknown,1
,GetBackers - Dakkan'ya (Japan),NTSC-J,PSX,Unknown,1
,Rockman Dash 2 - Episode 2 - Ooinaru Isan (Japan),NTSC-J,PSX,Unknown,1
,Densetsu-juu no Ana - Monster Complete World Ver. 2 (Japan),NTSC-J,PSX,Unknown,1
,Beatmania 6thMix + Core Remix (Japan),NTSC-J,PSX,Unknown,1
,Oehlins Hyper-Rally (Japan),NTSC-J,PSX,Unknown,1
,Slotter Mania 9 - Gokunetsu 30 Phi! Haibi & Splash Seven (Japan),NTSC-J,PSX,Unknown,1
,Fisherman's Bait - A Bass Challenge (USA),NTSC-U,PSX,E,1
,Star Sweep (USA),NTSC-U,PSX,E,1
,Euro Demo 06-98 (Germany),PAL,PSX,Unknown,1
,Euro Demo 07-98 (Germany),PAL,PSX,Unknown,1
,Euro Demo 08-98 (Germany),PAL,PSX,Unknown,1
,Euro Demo Two (Germany),PAL,PSX,Unknown,1
,Euro Demo Four (Germany),PAL,PSX,Unknown,1
,Nickelodeon Rugrats in Paris - The Movie (USA),NTSC-U,PSX,E,1
,Densha de Go! Nagoya Tetsudou-hen (Japan),NTSC-J,PSX,Unknown,1
,"Hi-Octane - The Track Fights Back! (USA) (En,Fr,De,Es)",NTSC-U,PSX,"E, F, G, Es",1
,"Cat in the Hat, The (USA)",NTSC-U,PSX,E,1
,SuperLite 1500 Series - Battle Sugoroku the Hunter - A.R.0062 (Japan),NTSC-J,PSX,Unknown,1
,SuperLite 1500 Series - Cyber Daisenryaku - Shutsugeki! Haruka-tai (Japan),NTSC-J,PSX,Unknown,1
,SuperLite 1500 Series - Game de Seishun (Japan),NTSC-J,PSX,Unknown,1
,Muppet RaceMania (USA),NTSC-U,PSX,E,1
,PlayStation Zone CD Vol. 3 (Germany),PAL,PSX,Unknown,1
,Katalog Spezial Demo (Germany),PAL,PSX,Unknown,1
,Euro Demo 02-99 (Germany),PAL,PSX,Unknown,1
,Euro Demo 02-99 Rennspiele (Germany),PAL,PSX,Unknown,1
,Euro Demo 03-99 (Germany),PAL,PSX,Unknown,1
,Euro Demo 09-98 (Germany),PAL,PSX,Unknown,1
,SuperLite 1500 Series - Mahjong Uranai Fortuna - Tsuki no Megami-tachi (Japan),NTSC-J,PSX,Unknown,1
,Play Zone Vol. 18 (Germany),PAL,PSX,Unknown,1
,Olympic Soccer (USA),NTSC-U,PSX,E,1
,Tecmo World Golf - Japan (USA),NTSC-U,PSX,E,1
,Oddworld - L'Exode d'Abe (France) (Disc 1),PAL,PSX,Unknown,1
,Oddworld - L'Exode d'Abe (France) (Disc 2),PAL,PSX,Unknown,1
,Jim Henson's Bear in the Big Blue House (USA),NTSC-U,PSX,E,1
,Nickelodeon Rugrats in Paris - The Movie (Europe),PAL,PSX,Unknown,1
,SuperLite 1500 Series - Pao Leeming Kanshuu - Fuusui Nyuumon (Japan),NTSC-J,PSX,Unknown,1
,SuperLite 1500 Series - Nobunaga Hiroku - Geten no Yume (Japan),NTSC-J,PSX,Unknown,1
,SuperLite 1500 Series - Lode Runner 2 (Japan),NTSC-J,PSX,Unknown,1
,"Hoshi de Hakken!! Tamagotchi (Japan, Asia)",PAL,PSX,Unknown,1
,"Fuujin Ryouiki Eretzvaju (Japan, Asia)",PAL,PSX,Unknown,1
,Gran Turismo 2 - Music at the Speed of Sound - The Album (USA) (Bonus PlayStation Disc),NTSC-U,PSX,E,1
,Enomoto Kanako no Boke Shindan Game (Japan),NTSC-J,PSX,Unknown,1
,"Sheep, Dog 'n' Wolf (Europe) (En,Fr,De,Es,It,Nl)",PAL,PSX,"E, F, G, Es, I, Nl",1
,Creative Voyage (USA),NTSC-U,PSX,E,1
,World Greatest Hits Series Vol. 3 - Speedball 2100 (Japan),NTSC-J,PSX,Unknown,1
,World Greatest Hits Series Vol. 4 - Tom Clancy's Rainbow Six (Japan),NTSC-J,PSX,Unknown,1
,World Greatest Hits Series Vol. 5 - Tyco R-C - Assault with a Battery (Japan),NTSC-J,PSX,Unknown,1
,Nice Price Series Vol. 01 - Nihon Pro Mahjong Renmei Kounin - Honkaku Pro Mahjong (Japan),NTSC-J,PSX,Unknown,1
,Nice Price Series Vol. 07 - World Tournament Bowling (Japan),NTSC-J,PSX,Unknown,1
,Nice Price Series Vol. 08 - Elemental Pinball (Japan),NTSC-J,PSX,Unknown,1
,Nice Price Series Vol. 11 - Nikakudori Deluxe (Japan),NTSC-J,PSX,Unknown,1
,SuperLite 1500 Series - Option - Tuning Car Battle Spec R (Japan),NTSC-J,PSX,Unknown,1
,"Drug Store, The - MatsumotoKiyoshi de Okaimono! (Japan)",NTSC-J,PSX,Unknown,1
,East End x Yuri - Eexy Life (Japan),NTSC-J,PSX,Unknown,1
,SuperLite 1500 Series - The Curling (Japan),NTSC-J,PSX,Unknown,1
,SuperLite 1500 Series - Farland Story - Yottsu no Fuuin (Japan),NTSC-J,PSX,Unknown,1
,SuperLite Gold Series - Minna no Chess (Japan),NTSC-J,PSX,Unknown,1
,Nightruth - Explanation of the Paranormal - 'Yami no Tobira' (Japan),NTSC-J,PSX,Unknown,1
,"Making of Nightruth, The (Japan)",NTSC-J,PSX,Unknown,1
,Magic Johnson to Kareem Abdul-Jabbar no Slam 'n Jam '96 (Japan),NTSC-J,PSX,Unknown,1
,Gensou Maden Saiyuuki - Haruka naru Nishi e (Japan),NTSC-J,PSX,Unknown,1
,Play-Pre Plus 001 - 1999 October (Japan) (Disc 1),NTSC-J,PSX,Unknown,1
,Play-Pre Plus 001 - 1999 October (Japan) (Disc 2) (What's Next),NTSC-J,PSX,Unknown,1
,Play-Pre Plus 002 - 1999 December (Japan) (Disc 1),NTSC-J,PSX,Unknown,1
,Play-Pre Plus 002 - 1999 December (Japan) (Disc 2) (What's Next),NTSC-J,PSX,Unknown,1
,Play-Pre Plus 003 - 2000 February (Japan),NTSC-J,PSX,Unknown,1
,Play-Pre Plus 004 - 2000 June (Japan) (Disc 1),NTSC-J,PSX,Unknown,1
,Jim Henson's The Hoobs (Germany),PAL,PSX,Unknown,1
,Battle Bonby 2 - Sukkiri Momoaji (Japan),NTSC-J,PSX,Unknown,1
,NBA Jam - Tournament Edition (USA),NTSC-U,PSX,E,1
,"Strikepoint - The Hex Missions (Europe) (En,Fr,De,Es,It)",PAL,PSX,"E, F, G, Es, I",1
,O.D.T. (Germany),PAL,PSX,Unknown,1
,JailBreaker (Japan) (Disc 1),NTSC-J,PSX,Unknown,1
,JailBreaker (Japan) (Disc 2),NTSC-J,PSX,Unknown,1
,A Ressha de Ikou 4 - Evolution (Japan) (Rev 1),NTSC-J,PSX,Unknown,1
,Adlib Ouji - ...to Fuyukai na Nakama-tachi! (Japan),NTSC-J,PSX,Unknown,1
,Play-Pre Plus 005 - 2000 August (Japan),NTSC-J,PSX,Unknown,1
,Play-Pre Plus 006 - 2000 October (Japan),NTSC-J,PSX,Unknown,1
,Play-Pre Plus 007 - 2000 December (Japan),NTSC-J,PSX,Unknown,1
,Euro Demo 01-01 (Germany),PAL,PSX,Unknown,1
,Euro Demo 03-01 (Germany),PAL,PSX,Unknown,1
,Euro Demo Germany 06-01 (Germany),PAL,PSX,Unknown,1
,Euro Demo Germany 11-01 (Germany),PAL,PSX,Unknown,1
,Euro Demo 04-00 (Germany),PAL,PSX,Unknown,1
,Euro Demo 09-00 (Germany),PAL,PSX,Unknown,1
,Euro Demo 02-01 (Germany),PAL,PSX,Unknown,1
,Euro Demo 04-99 (Germany),PAL,PSX,Unknown,1
,Euro Demo 04-99 'Action Special' (Germany),PAL,PSX,Unknown,1
,Euro Demo Germany 05-01 (Germany),PAL,PSX,Unknown,1
,Euro Demo Germany 07-01 (Germany),PAL,PSX,Unknown,1
,Euro Demo Germany 10-01 (Germany),PAL,PSX,Unknown,1
,World of Dragon Warrior - Torneko - The Last Hope (USA),NTSC-U,PSX,E,1
,Sakkyoku Surun da mon - Dance Remix-hen (Japan),NTSC-J,PSX,Unknown,1
,Euro Demo Germany 04-02 (Germany),PAL,PSX,Unknown,1
,Euro Demo Germany 01-03 (Germany),PAL,PSX,Unknown,1
,Euro Demo (Germany) 03-04-2003 (Germany),PAL,PSX,Unknown,1
,Bloody Roar - Hyper Beast Duel (Europe),PAL,PSX,Unknown,1
,Beat-Em-Up Speziale (Germany),PAL,PSX,Unknown,1
,Euro Demo Germany 03-02 (Germany),PAL,PSX,Unknown,1
,Euro Demo Germany 05-02 (Germany),PAL,PSX,Unknown,1
,Gold and Glory - The Road to El Dorado (USA),NTSC-U,PSX,E,1
,"Sphere 360 (Europe) (En,Fr,De,Es,It)",PAL,PSX,"E, F, G, Es, I",1
,Tales of Fandom Vol. 1 - Mint Version (Japan),NTSC-J,PSX,Unknown,1
,Tales of Fandom Vol. 1 - Cless Version (Japan),NTSC-J,PSX,Unknown,1
,QuoVadis - Iverkurtz Sen'eki (Japan),NTSC-J,PSX,Unknown,1
,Akagawa Jirou - Majo-tachi no Nemuri - Fukkatsusai (Japan),NTSC-J,PSX,Unknown,1
,Meitantei Conan - Saikou no Partner (Japan),NTSC-J,PSX,Unknown,1
,Kyuukyoku no Soukoban (Japan),NTSC-J,PSX,Unknown,1
,SuperLite 1500 Series - Makikou (Japan),NTSC-J,PSX,Unknown,1
,Kenshou Akou Jiken - Chuushingura - Rekishi Adventure (Japan),NTSC-J,PSX,Unknown,1
,U-SA (Japan),NTSC-J,PSX,Unknown,1
,BackGuiner - Yomigaeru Yuusha-tachi - Service Disc (Japan),NTSC-J,PSX,Unknown,1
,Inuyasha - Sengoku Otogi Gassen (Japan),NTSC-J,PSX,Unknown,1
,100 Man Yen Quiz Hunter (Japan),NTSC-J,PSX,Unknown,1
,19-ji 03-pun - Ueno-hatsu Yakou Ressha (Japan),NTSC-J,PSX,Unknown,1
,"Unsolved, The - Hyper Science Adventure (Japan) (Disc 3)",NTSC-J,PSX,Unknown,1
,"Unsolved, The - Hyper Science Adventure (Japan) (Disc 2)",NTSC-J,PSX,Unknown,1
,"Unsolved, The - Hyper Science Adventure (Japan) (Disc 1)",NTSC-J,PSX,Unknown,1
,Atelier Elie - Elie no Atelier - Salburg no Renkinjutsushi 2 (Japan) (PlayStation the Best),NTSC-J,PSX,Unknown,1
,Germany Speziale 11-99 (Germany),PAL,PSX,Unknown,1
,Dotchi de Ball! (Japan),NTSC-J,PSX,Unknown,1
,Tall Unlimited (Japan),NTSC-J,PSX,Unknown,1
,Kurashi Iki! Iki! PlayStation Welcome Disc (Japan),NTSC-J,PSX,Unknown,1
,Gensou no Artemis (Japan),NTSC-J,PSX,Unknown,1
,Simple 1500 Jitsuyou Series Vol. 04 - Ryouri - Teiban Ryouri Recipe-shuu (Japan),NTSC-J,PSX,Unknown,1
,Inuyasha (Japan) (Rev 1),NTSC-J,PSX,Unknown,1
,Simple 1500 Jitsuyou Series Vol. 07 - Tanoshiku Manabu Unten Menkyo (Japan),NTSC-J,PSX,Unknown,1
,Wander Vehicles - Doggy Bone Daisakusen (Japan),NTSC-J,PSX,Unknown,1
,Uchuu Seibutsu Flopon-kun P! (Japan),NTSC-J,PSX,Unknown,1
,Magical Tetris Challenge (Germany),PAL,PSX,Unknown,1
,"Shinri Game IV, The - Itsu mo Kokoro ni Hoshizora o (Japan)",NTSC-J,PSX,Unknown,1
,Mini-Moni. Shakatto Tambourine! da Pyon! (Japan) (Doukonban),NTSC-J,PSX,Unknown,1
,Tonde! Tonde! Diet - Stepper Action Game (Japan),NTSC-J,PSX,Unknown,1
,Doki Doki Shutter Chance - Koi no Puzzle o Kumitatete (Japan) (Major Wave),NTSC-J,PSX,Unknown,1
,Kitty the Kool! Kabuki de Tanoshiku Odotte ne!! (Japan),NTSC-J,PSX,Unknown,1
,GZSZ Quiz (Germany),PAL,PSX,Unknown,1
,"Shonen Jump's One Piece - Grand Battle (Europe) (En,Fr,De,Es,It)",PAL,PSX,"E, F, G, Es, I",1
,"Fighting Force & Tomb Raider II (Germany) (En,Fr,De)",PAL,PSX,"E, F, G",1
,Chivas 1-2-3 - Destiny! Unmei o Kaeru Mono! (Japan),NTSC-J,PSX,Unknown,1
,Utauta Woo - Seirei-Songs (Japan),NTSC-J,PSX,Unknown,1
,"International Superstar Soccer Pro '98 (USA) (En,Fr,De,Es,It)",NTSC-U,PSX,"E, F, G, Es, I",1
,NBA Hangtime (USA),NTSC-U,PSX,E,1
,"A5 - A Ressha de Ikou 5 (Japan, Asia)",PAL,PSX,Unknown,1
,SuperLite 1500 Series - A Ressha de Ikou Z - Mezase! Tairiku Oudan (Japan),NTSC-J,PSX,Unknown,1
,SuperLite 1500 Series - Wizard's Harmony 2 (Japan),NTSC-J,PSX,Unknown,1
,King of Bowling 2 - Professional-hen (Japan),NTSC-J,PSX,Unknown,1
,"Action Replay 2 Version 2.23 (Europe) (En,Fr,De,It) (Disc 2) (Bonus PSone Codes!) (Unl)",PAL,PSX,"E, F, G, I",1
,"Euro Demo 36 (Europe, Australia)",PAL,PSX,Unknown,1
,O.D.T. (Germany),PAL,PSX,Unknown,1
,G. Darius (Europe),PAL,PSX,Unknown,1
,PlayStation Zone CD Vol. 10 (Germany),PAL,PSX,Unknown,1
,Frontschweine (Germany),PAL,PSX,Unknown,1
,Chase the Express (Japan) (Demo 2),NTSC-J,PSX,Unknown,1
,Euro Demo 73 (Europe),PAL,PSX,Unknown,1
,Cellophanes (Japan),NTSC-J,PSX,Unknown,1
,Koukidou Gensou - Gunparade March (Japan),NTSC-J,PSX,Unknown,1
,Dengeki PlayStation D8 - Yarudora - Double Cast (Japan) (Taikenban),NTSC-J,PSX,Unknown,1
,Criticom (Europe),PAL,PSX,Unknown,1
,Touhaiden Akagi (Japan),NTSC-J,PSX,Unknown,1
